label,iteration,regime,M,N,batch,threshold,order,epsilon,avg_degree,max_degree,dense_p,target_p,empirical_p,empirical_avg_degree,eta0_max,eta0_mean,eta0_p95,eta0_std,eta_samples,elapsed_ms
sparse_sweep_N10,0,sparse,10,10,1,0.2,3,0.6,0.5,4,0.2,0.0555556,0.0444444,0.4,3,2.5,3,0.5,8,197.806
sparse_sweep_N13,0,sparse,13,13,1,0.2,3,0.6,0.5,4,0.2,0.0416667,0.0384615,0.461538,3,2.5,3,0.5,12,141.839
sparse_sweep_N16,0,sparse,16,16,1,0.2,3,0.6,0.5,4,0.2,0.0333333,0.025,0.375,3,2.5,3,0.5,14,141.072
sparse_sweep_N20,0,sparse,20,20,1,0.2,3,0.6,0.5,4,0.2,0.0263158,0.0315789,0.6,3,2.59615,3,0.490667,52,139.323
sparse_sweep_N24,0,sparse,24,24,1,0.2,3,0.6,0.5,4,0.2,0.0217391,0.0543478,1.25,3,2.52679,3,0.499282,112,137.118
sparse_sweep_N31,0,sparse,31,31,1,0.2,3,0.6,0.5,4,0.2,0.0166667,0.027957,0.83871,3,2.53521,3,0.498759,71,134.889
sparse_sweep_N38,0,sparse,38,38,1,0.2,3,0.6,0.5,4,0.2,0.0135135,0.0128023,0.473684,3,2.54167,3,0.498261,48,131.227
sparse_sweep_N48,0,sparse,48,48,1,0.2,3,0.6,0.5,4,0.2,0.0106383,0.0124113,0.583333,3,2.52778,3,0.499228,72,139.591
sparse_sweep_N60,0,sparse,60,60,1,0.2,3,0.6,0.5,4,0.2,0.00847458,0.00734463,0.433333,3,2.55556,3,0.496904,81,132.34
sparse_sweep_N75,0,sparse,75,75,1,0.2,3,0.6,0.5,4,0.2,0.00675676,0.00756757,0.56,3,2.54839,3,0.497653,124,142.677
sparse_sweep_N94,0,sparse,94,94,1,0.2,3,0.6,0.5,4,0.2,0.00537634,0.00549073,0.510638,3,2.57718,3,0.494007,149,144.111
sparse_sweep_N117,0,sparse,117,117,1,0.2,3,0.6,0.5,4,0.2,0.00431034,0.00442087,0.512821,3,2.55376,3,0.497101,186,152.715
sparse_sweep_N146,0,sparse,146,146,1,0.2,3,0.6,0.5,4,0.2,0.00344828,0.00330657,0.479452,3,2.53922,3,0.49846,204,173.978
sparse_sweep_N183,0,sparse,183,183,1,0.2,3,0.6,0.5,4,0.2,0.00274725,0.00252207,0.459016,3,2.53947,3,0.498439,228,202.368
sparse_sweep_N229,0,sparse,229,229,1,0.2,3,0.6,0.5,4,0.2,0.00219298,0.00199188,0.454148,3,2.52874,3,0.499174,261,281.418
sparse_sweep_N286,0,sparse,286,286,1,0.2,3,0.6,0.5,4,0.2,0.00175439,0.00154582,0.440559,3,2.55496,3,0.49697,373,473.209
sparse_sweep_N358,0,sparse,358,358,1,0.2,3,0.6,0.5,4,0.2,0.00140056,0.00170571,0.608939,3,2.5549,3,0.496976,683,728.009
sparse_sweep_N448,0,sparse,448,448,1,0.2,3,0.6,0.5,4,0.2,0.00111857,0.00105864,0.473214,3,2.54276,3,0.498168,608,1195.73
sparse_sweep_N560,0,sparse,560,560,1,0.2,3,0.6,0.5,4,0.2,0.000894454,0.000779453,0.435714,3,2.53963,3,0.498427,656,2508.25
sparse_sweep_N700,0,sparse,700,700,1,0.2,3,0.6,0.5,4,0.2,0.000715308,0.000719395,0.502857,3,2.53132,3,0.499018,926,4653.92
supercritical_sweep_N10,0,supercritical,10,10,1,0.2,3,0.6,2,4,0.2,0.222222,0.266667,2.4,3,2.55056,3,0.497437,89,185.415
supercritical_sweep_N13,0,supercritical,13,13,1,0.2,3,0.6,2,4,0.2,0.166667,0.141026,1.69231,3,2.57303,3,0.494637,89,131.195
supercritical_sweep_N16,0,supercritical,16,16,1,0.2,3,0.6,2,4,0.2,0.133333,0.116667,1.75,3,2.59813,3,0.490276,107,141.885
supercritical_sweep_N20,0,supercritical,20,20,1,0.2,3,0.6,2,4,0.2,0.105263,0.131579,2.5,3,2.616,3,0.486358,250,128.629
supercritical_sweep_N24,0,supercritical,24,24,1,0.2,3,0.6,2,4,0.2,0.0869565,0.0797101,1.83333,3,2.63158,3,0.482376,247,131.805
supercritical_sweep_N31,0,supercritical,31,31,1,0.2,3,0.6,2,4,0.2,0.0666667,0.0645161,1.93548,3,2.63914,3,0.480249,327,128.072
supercritical_sweep_N38,0,supercritical,38,38,1,0.2,3,0.6,2,4,0.2,0.0540541,0.0426743,1.57895,3,2.65435,3,0.475579,379,146.693
supercritical_sweep_N48,0,supercritical,48,48,1,0.2,3,0.6,2,4,0.2,0.0425532,0.0514184,2.41667,3,2.69538,3,0.460244,975,137.261
supercritical_sweep_N60,0,supercritical,60,60,1,0.2,3,0.6,2,4,0.2,0.0338983,0.0367232,2.16667,3,2.66513,3,0.471946,866,196.368
supercritical_sweep_N75,0,supercritical,75,75,1,0.2,3,0.6,2,4,0.2,0.027027,0.0273874,2.02667,3,2.65208,3,0.476311,914,140.619
supercritical_sweep_N94,0,supercritical,94,94,1,0.2,3,0.6,2,4,0.2,0.0215054,0.0210478,1.95745,3,2.67142,3,0.469698,1263,153.436
supercritical_sweep_N117,0,supercritical,117,117,1,0.2,3,0.6,2,4,0.2,0.0172414,0.0173887,2.01709,3,2.70353,3,0.456702,1899,152.804
supercritical_sweep_N146,0,supercritical,146,146,1,0.2,3,0.6,2,4,0.2,0.0137931,0.0144544,2.09589,3,2.69967,3,0.458403,2394,170.398
supercritical_sweep_N183,0,supercritical,183,183,1,0.2,3,0.6,2,4,0.2,0.010989,0.01225,2.22951,3,2.72249,3,0.44777,4144,204.887
supercritical_sweep_N229,0,supercritical,229,229,1,0.2,3,0.6,2,4,0.2,0.00877193,0.00988279,2.25328,3,2.7206,3,0.448706,4889,292.979
supercritical_sweep_N286,0,supercritical,286,286,1,0.2,3,0.6,2,4,0.2,0.00701754,0.00755735,2.15385,3,2.7178,3,0.450068,5521,478.23
supercritical_sweep_N358,0,supercritical,358,358,1,0.2,3,0.6,2,4,0.2,0.00560224,0.00536751,1.9162,3,2.70267,3,0.457082,5425,696.713
supercritical_sweep_N448,0,supercritical,448,448,1,0.2,3,0.6,2,4,0.2,0.00447427,0.00496365,2.21875,3,2.72013,3,0.448934,9090,1145.51
supercritical_sweep_N560,0,supercritical,560,560,1,0.2,3,0.6,2,4,0.2,0.00357782,0.00357143,1.99643,3,2.71278,3,0.452466,9564,2502.1
supercritical_sweep_N700,0,supercritical,700,700,1,0.2,3,0.6,2,4,0.2,0.00286123,0.00273043,1.90857,3,2.69401,3,0.460825,10154,4439.07
dense_sweep_N10,0,dense,10,10,1,0.2,3,0.6,0.5,4,0.2,0.0555556,0.0666667,0.6,3,2.5,3,0.5,14,176.134
dense_sweep_N13,0,dense,13,13,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0512821,0.615385,3,2.5,3,0.5,18,153.092
dense_sweep_N16,0,dense,16,16,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0416667,0.625,3,2.53571,3,0.498723,28,131.979
dense_sweep_N20,0,dense,20,20,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0421053,0.8,3,2.61429,3,0.486764,70,129.892
dense_sweep_N24,0,dense,24,24,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0434783,1,3,2.55422,3,0.497052,83,122.971
dense_sweep_N31,0,dense,31,31,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0408602,1.22581,3,2.56757,3,0.495414,148,124.917
dense_sweep_N38,0,dense,38,38,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0483642,1.78947,3,2.64507,3,0.478492,355,128.268
dense_sweep_N48,0,dense,48,48,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0549645,2.58333,3,2.66931,3,0.470462,883,118.614
dense_sweep_N60,0,dense,60,60,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0531073,3.13333,3,2.69065,3,0.462227,1807,122.729
dense_sweep_N75,0,dense,75,75,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0497297,3.68,3,2.70856,3,0.454425,3294,134.398
dense_sweep_N94,0,dense,94,94,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0539922,5.02128,3,2.70109,3,0.457781,7166,143.666
dense_sweep_N117,0,dense,117,117,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0548187,6.35897,3,2.69511,3,0.46036,12703,160.009
dense_sweep_N146,0,dense,146,146,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0503543,7.30137,3,2.69422,3,0.460735,20950,204.621
dense_sweep_N183,0,dense,183,183,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0517024,9.40984,3,2.64754,3,0.477736,35360,301.211
dense_sweep_N229,0,dense,229,229,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0500651,11.4148,3,2.61496,3,0.486605,56750,578.519
dense_sweep_N286,0,dense,286,286,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0509876,14.5315,3,2.54894,3,0.497599,90613,1324.39
dense_sweep_N358,0,dense,358,358,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0496221,17.7151,3,2.50241,3,0.499994,143561,3089.41
dense_sweep_N448,0,dense,448,448,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0489074,21.8616,3,2.45378,3,0.497859,230963,10568.3
dense_sweep_N560,0,dense,560,560,1,0.2,3,0.6,0.5,4,0.2,0.05,0.05,27.95,2,2,2,0,224892,2466
dense_sweep_N700,0,dense,700,700,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0509544,35.6171,3,2.00031,2,0.0177235,391443,4736.23
supercrit_lo_degree_N32,0,supercritical,32,32,1,0.1,5,0.6,2,4,0.2,0.0645161,0.0846774,2.625,5,4.02593,5,1.00693,1851,186.002
supercrit_lo_degree_N32,1,supercritical,32,32,1,0.1,5,0.6,2,4,0.2,0.0645161,0.0443548,1.375,5,4.10391,5,1.0094,741,137.294
supercrit_lo_degree_N48,0,supercritical,48,48,1,0.1,5,0.6,2,4,0.2,0.0425532,0.0460993,2.16667,5,4.11378,5,0.960008,3041,174.063
supercrit_lo_degree_N48,1,supercritical,48,48,1,0.1,5,0.6,2,4,0.2,0.0425532,0.0549645,2.58333,5,4.09199,5,0.9442,4359,140.584
supercrit_lo_degree_N64,0,supercritical,64,64,1,0.1,5,0.6,2,4,0.2,0.031746,0.0342262,2.15625,5,4.18091,5,0.941724,4389,142.933
supercrit_lo_degree_N64,1,supercritical,64,64,1,0.1,5,0.6,2,4,0.2,0.031746,0.0287698,1.8125,5,4.24699,5,0.927437,3741,145.573
supercrit_lo_degree_N96,0,supercritical,96,96,1,0.1,5,0.6,2,4,0.2,0.0210526,0.0217105,2.0625,5,4.24339,5,0.920979,6882,154.081
supercrit_lo_degree_N96,1,supercritical,96,96,1,0.1,5,0.6,2,4,0.2,0.0210526,0.0223684,2.125,5,4.35493,5,0.866902,10016,157.722
supercrit_lo_degree_N128,0,supercritical,128,128,1,0.1,5,0.6,2,4,0.2,0.015748,0.0148868,1.89062,5,4.37515,5,0.870692,11121,186.354
supercrit_lo_degree_N128,1,supercritical,128,128,1,0.1,5,0.6,2,4,0.2,0.015748,0.0162402,2.0625,5,4.28701,5,0.897559,10829,180.039
supercrit_lo_degree_N181,0,supercritical,181,181,1,0.1,5,0.6,2,4,0.2,0.0111111,0.0106814,1.92265,5,4.38173,5,0.854114,18610,270.106
supercrit_lo_degree_N181,1,supercritical,181,181,1,0.1,5,0.6,2,4,0.2,0.0111111,0.0107428,1.9337,5,4.38238,5,0.852605,18416,230.211
supercrit_lo_degree_N256,0,supercritical,256,256,1,0.1,5,0.6,2,4,0.2,0.00784314,0.00768995,1.96094,5,4.40854,5,0.843355,26656,515.495
supercrit_lo_degree_N256,1,supercritical,256,256,1,0.1,5,0.6,2,4,0.2,0.00784314,0.00842525,2.14844,5,4.40708,5,0.838253,32586,523.961
sparse_sweep_N64,0,sparse,64,64,1,0.2,3,0.6,0.5,4,0.2,0.00793651,0.00744048,0.46875,3,2.56044,3,0.496334,91,210.609
sparse_sweep_N80,0,sparse,80,80,1,0.2,3,0.6,0.5,4,0.2,0.00632911,0.00601266,0.475,3,2.53333,3,0.498888,105,148.431
sparse_sweep_N99,0,sparse,99,99,1,0.2,3,0.6,0.5,4,0.2,0.00510204,0.00371058,0.363636,3,2.53608,3,0.498696,97,150.354
sparse_sweep_N123,0,sparse,123,123,1,0.2,3,0.6,0.5,4,0.2,0.00409836,0.00346528,0.422764,3,2.56579,3,0.495653,152,161.72
sparse_sweep_N154,0,sparse,154,154,1,0.2,3,0.6,0.5,4,0.2,0.00326797,0.00305577,0.467532,3,2.52273,3,0.499483,176,176.844
sparse_sweep_N191,0,sparse,191,191,1,0.2,3,0.6,0.5,4,0.2,0.00263158,0.00242491,0.460733,3,2.52564,3,0.499342,234,207.414
sparse_sweep_N238,0,sparse,238,238,1,0.2,3,0.6,0.5,4,0.2,0.0021097,0.00251746,0.596639,3,2.5446,3,0.498007,426,288.778
sparse_sweep_N296,0,sparse,296,296,1,0.2,3,0.6,0.5,4,0.2,0.00169492,0.00164911,0.486486,3,2.52785,3,0.499224,377,454.804
sparse_sweep_N369,0,sparse,369,369,1,0.2,3,0.6,0.5,4,0.2,0.0013587,0.00116354,0.428184,3,2.51053,3,0.499889,380,712.667
sparse_sweep_N64,0,sparse,64,64,1,0.2,3,0.6,0.5,4,0.2,0.00793651,0.0094246,0.59375,3,2.53061,3,0.499062,98,199.221
sparse_sweep_N80,0,sparse,80,80,1,0.2,3,0.6,0.5,4,0.2,0.00632911,0.00886076,0.7,3,2.53374,3,0.49886,163,139.24
sparse_sweep_N99,0,sparse,99,99,1,0.2,3,0.6,0.5,4,0.2,0.00510204,0.00453515,0.444444,3,2.49074,3,0.499914,108,166.556
sparse_sweep_N123,0,sparse,123,123,1,0.2,3,0.6,0.5,4,0.2,0.00409836,0.00346528,0.422764,3,2.54054,3,0.498354,148,159.457
sparse_sweep_N154,0,sparse,154,154,1,0.2,3,0.6,0.5,4,0.2,0.00326797,0.00305577,0.467532,3,2.53403,3,0.498841,191,226.061
sparse_sweep_N191,0,sparse,191,191,1,0.2,3,0.6,0.5,4,0.2,0.00263158,0.00270047,0.513089,3,2.52157,3,0.499535,255,219.266
sparse_sweep_N238,0,sparse,238,238,1,0.2,3,0.6,0.5,4,0.2,0.0021097,0.00177286,0.420168,3,2.52066,3,0.499573,242,302.68
sparse_sweep_N64,0,sparse,64,64,1,0.2,3,0.6,0.5,4,0.2,0.00793651,0.0094246,0.59375,3,2.51852,3,0.499657,108,284.363
sparse_sweep_N73,0,sparse,73,73,1,0.2,3,0.6,0.5,4,0.2,0.00694444,0.00951294,0.684932,3,2.53237,3,0.498951,139,243.675
sparse_sweep_N83,0,sparse,83,83,1,0.2,3,0.6,0.5,4,0.2,0.00609756,0.00646488,0.53012,3,2.552,3,0.497289,125,203.27
sparse_sweep_N95,0,sparse,95,95,1,0.2,3,0.6,0.5,4,0.2,0.00531915,0.00671892,0.631579,3,2.56284,3,0.496035,183,209.924
sparse_sweep_N109,0,sparse,109,109,1,0.2,3,0.6,0.5,4,0.2,0.00462963,0.006456,0.697248,3,2.53917,3,0.498463,217,220.766
sparse_sweep_N124,0,sparse,124,124,1,0.2,3,0.6,0.5,4,0.2,0.00406504,0.00472069,0.580645,3,2.54688,3,0.497798,192,209.989
sparse_sweep_N142,0,sparse,142,142,1,0.2,3,0.6,0.5,4,0.2,0.0035461,0.00429528,0.605634,3,2.57966,3,0.493613,295,220.758
sparse_sweep_N162,0,sparse,162,162,1,0.2,3,0.6,0.5,4,0.2,0.00310559,0.0024538,0.395062,3,2.52727,3,0.499256,165,268.572
sparse_sweep_N185,0,sparse,185,185,1,0.2,3,0.6,0.5,4,0.2,0.00271739,0.00240893,0.443243,3,2.5587,3,0.496542,247,316.246
sparse_sweep_N212,0,sparse,212,212,1,0.2,3,0.6,0.5,4,0.2,0.00236967,0.00223554,0.471698,3,2.53409,3,0.498836,264,362.955
sparse_sweep_N242,0,sparse,242,242,1,0.2,3,0.6,0.5,4,0.2,0.00207469,0.0017832,0.429752,3,2.50554,3,0.499969,271,411.756
sparse_sweep_N276,0,sparse,276,276,1,0.2,3,0.6,0.5,4,0.2,0.00181818,0.00192358,0.528986,3,2.545,3,0.497971,400,595.447
sparse_sweep_N315,0,sparse,315,315,1,0.2,3,0.6,0.5,4,0.2,0.00159236,0.00129411,0.406349,3,2.52632,3,0.499307,323,695.717
sparse_sweep_N360,0,sparse,360,360,1,0.2,3,0.6,0.5,4,0.2,0.00139276,0.00125348,0.45,3,2.51151,3,0.499868,391,911.972
sparse_sweep_N412,0,sparse,412,412,1,0.2,3,0.6,0.5,4,0.2,0.00121655,0.00115749,0.475728,3,2.53697,3,0.498631,568,1172.13
sparse_sweep_N470,0,sparse,470,470,1,0.2,3,0.6,0.5,4,0.2,0.0010661,0.00127932,0.6,3,2.53485,3,0.498784,789,1875.99
sparse_sweep_N537,0,sparse,537,537,1,0.2,3,0.6,0.5,4,0.2,0.000932836,0.00115345,0.61825,3,2.55155,3,0.497335,999,3102.87
sparse_sweep_N613,0,sparse,613,613,1,0.2,3,0.6,0.5,4,0.2,0.000816993,0.00076235,0.466558,3,2.54026,3,0.498377,770,4200.66
sparse_sweep_N700,0,sparse,700,700,1,0.2,3,0.6,0.5,4,0.2,0.000715308,0.00067852,0.474286,3,2.54668,3,0.497816,964,4788.92
sparse_sweep_N800,0,sparse,800,800,1,0.2,3,0.6,0.5,4,0.2,0.000625782,0.000607009,0.485,3,2.54676,3,0.497808,1112,7396.67
supercritical_sweep_N64,0,supercritical,64,64,1,0.2,3,0.6,2,4,0.2,0.031746,0.0372024,2.34375,3,2.70238,3,0.457211,1344,205.682
supercritical_sweep_N73,0,supercritical,73,73,1,0.2,3,0.6,2,4,0.2,0.0277778,0.0254947,1.83562,3,2.66403,3,0.472329,884,158.871
supercritical_sweep_N83,0,supercritical,83,83,1,0.2,3,0.6,2,4,0.2,0.0243902,0.0191008,1.56627,3,2.66821,3,0.470857,865,170.984
supercritical_sweep_N95,0,supercritical,95,95,1,0.2,3,0.6,2,4,0.2,0.0212766,0.0206047,1.93684,3,2.68641,3,0.463952,1317,159.207
supercritical_sweep_N109,0,supercritical,109,109,1,0.2,3,0.6,2,4,0.2,0.0185185,0.0180088,1.94495,3,2.69241,3,0.461498,1567,165.655
supercritical_sweep_N124,0,supercritical,124,124,1,0.2,3,0.6,2,4,0.2,0.0162602,0.0144243,1.77419,3,2.6611,3,0.473337,1257,173.765
supercritical_sweep_N142,0,supercritical,142,142,1,0.2,3,0.6,2,4,0.2,0.0141844,0.0137848,1.94366,3,2.69519,3,0.460325,2185,199.488
supercritical_sweep_N162,0,supercritical,162,162,1,0.2,3,0.6,2,4,0.2,0.0124224,0.0125757,2.02469,3,2.69916,3,0.458625,2606,203.472
supercritical_sweep_N185,0,supercritical,185,185,1,0.2,3,0.6,2,4,0.2,0.0108696,0.010517,1.93514,3,2.68621,3,0.464032,2473,228.749
supercritical_sweep_N212,0,supercritical,212,212,1,0.2,3,0.6,2,4,0.2,0.00947867,0.0083609,1.76415,3,2.67238,3,0.469346,2393,307.765
supercritical_sweep_N242,0,supercritical,242,242,1,0.2,3,0.6,2,4,0.2,0.00829876,0.00840163,2.02479,3,2.69832,3,0.458989,3802,350.944
supercritical_sweep_N276,0,supercritical,276,276,1,0.2,3,0.6,2,4,0.2,0.00727273,0.00698287,1.92029,3,2.70159,3,0.45756,4085,460.171
supercritical_sweep_N315,0,supercritical,315,315,1,0.2,3,0.6,2,4,0.2,0.00636943,0.00651097,2.04444,3,2.69602,3,0.459974,4849,597.851
supercritical_sweep_N360,0,supercritical,360,360,1,0.2,3,0.6,2,4,0.2,0.00557103,0.00606623,2.17778,3,2.71465,3,0.451581,7065,718.101
supercritical_sweep_N412,0,supercritical,412,412,1,0.2,3,0.6,2,4,0.2,0.00486618,0.00491342,2.01942,3,2.70554,3,0.455799,6748,961.453
supercritical_sweep_N470,0,supercritical,470,470,1,0.2,3,0.6,2,4,0.2,0.00426439,0.00430069,2.01702,3,2.71176,3,0.452942,8153,1471.92
supercritical_sweep_N537,0,supercritical,537,537,1,0.2,3,0.6,2,4,0.2,0.00373134,0.00379388,2.03352,3,2.70209,3,0.45734,8563,2260.88
supercritical_sweep_N613,0,supercritical,613,613,1,0.2,3,0.6,2,4,0.2,0.00326797,0.00314003,1.9217,3,2.70406,3,0.456462,9350,3226.48
supercritical_sweep_N700,0,supercritical,700,700,1,0.2,3,0.6,2,4,0.2,0.00286123,0.00284488,1.98857,3,2.70533,3,0.455895,11484,4597.52
supercritical_sweep_N800,0,supercritical,800,800,1,0.2,3,0.6,2,4,0.2,0.00250313,0.00231227,1.8475,3,2.69071,3,0.462203,10996,6955.76
dense_sweep_N64,0,dense,64,64,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0491071,3.09375,3,2.71205,3,0.452808,2108,206.04
dense_sweep_N73,0,dense,73,73,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0528919,3.80822,3,2.70749,3,0.454917,3446,151.766
dense_sweep_N83,0,dense,83,83,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0458419,3.75904,3,2.72709,3,0.445453,4082,164.378
dense_sweep_N95,0,dense,95,95,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0557671,5.24211,3,2.70185,3,0.457447,7362,168.721
dense_sweep_N109,0,dense,109,109,1,0.2,3,0.6,0.5,4,0.2,0.05,0.051648,5.57798,3,2.71682,3,0.450541,10075,179.663
dense_sweep_N124,0,dense,124,124,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0487805,6,3,2.72259,3,0.447719,13446,209.79
dense_sweep_N142,0,dense,142,142,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0525422,7.40845,3,2.68759,3,0.463475,19641,249.264
dense_sweep_N162,0,dense,162,162,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0486926,7.83951,3,2.69891,3,0.458733,26417,278.732
dense_sweep_N185,0,dense,185,185,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0484724,8.91892,3,2.68176,3,0.465795,35963,313.266
dense_sweep_N212,0,dense,212,212,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0497183,10.4906,3,2.63609,3,0.481123,48089,539.148
dense_sweep_N242,0,dense,242,242,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0496211,11.9587,3,2.60813,3,0.488167,64272,855.722
dense_sweep_N276,0,dense,276,276,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0493281,13.5652,3,2.5778,3,0.49391,84244,1328.38
dense_sweep_N315,0,dense,315,315,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0482863,15.1619,3,2.55408,3,0.497067,109950,2039.95
dense_sweep_N360,0,dense,360,360,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0508047,18.2389,3,2.49231,3,0.499941,146971,3419.72
dense_sweep_N412,0,dense,412,412,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0507996,20.8786,3,2.46052,3,0.498439,196351,8055.61
dense_sweep_N470,0,dense,470,470,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0488409,22.9064,3,2.44533,3,0.497003,255606,13300.3
dense_sweep_N537,0,dense,537,537,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0494177,26.4879,3,2.00326,2,0.057017,201436,2793.07
dense_sweep_N613,0,dense,613,613,1,0.2,3,0.6,0.5,4,0.2,0.05,0.050507,30.9103,3,2.00087,2,0.029491,283752,3740.17
dense_sweep_N700,0,dense,700,700,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0493072,34.4657,3,2.00042,2,0.0205128,382467,5401.53
dense_sweep_N800,0,dense,800,800,1,0.2,3,0.6,0.5,4,0.2,0.05,0.0498248,39.81,3,2.00019,2,0.0139075,527248,7934.46
case,0,supercritical,256,256,1,0.2,3,0.6,2.5,4,0.2,0.00980392,0.00998775,2.54688,52,18.5118,37,10.4898,26337,187.777
sparse_sweep_N64,0,sparse,64,64,1,0.2,3,0.6,0.5,4,0.2,0.00793651,0.00892857,0.5625,3,2.52381,3,0.499433,84,283.753
sparse_sweep_N73,0,sparse,73,73,1,0.2,3,0.6,0.5,4,0.2,0.00694444,0.00761035,0.547945,3,2.52381,3,0.499433,105,202.268
sparse_sweep_N83,0,sparse,83,83,1,0.2,3,0.6,0.5,4,0.2,0.00609756,0.00558331,0.457831,3,2.50538,3,0.499971,93,203.744
sparse_sweep_N95,0,sparse,95,95,1,0.2,3,0.6,0.5,4,0.2,0.00531915,0.00425532,0.4,3,2.53191,3,0.49898,94,201.307
sparse_sweep_N109,0,sparse,109,109,1,0.2,3,0.6,0.5,4,0.2,0.00462963,0.00407747,0.440367,3,2.51754,3,0.499692,114,199.854
sparse_sweep_N124,0,sparse,124,124,1,0.2,3,0.6,0.5,4,0.2,0.00406504,0.00419617,0.516129,3,2.51852,3,0.499657,162,206.541
sparse_sweep_N142,0,sparse,142,142,1,0.2,3,0.6,0.5,4,0.2,0.0035461,0.0029967,0.422535,3,2.55738,3,0.496697,183,220.023
sparse_sweep_N162,0,sparse,162,162,1,0.2,3,0.6,0.5,4,0.2,0.00310559,0.00299057,0.481481,3,2.525,3,0.499375,200,216.504
sparse_sweep_N185,0,sparse,185,185,1,0.2,3,0.6,0.5,4,0.2,0.00271739,0.00346651,0.637838,3,2.52836,3,0.499195,335,255.531
sparse_sweep_N212,0,sparse,212,212,1,0.2,3,0.6,0.5,4,0.2,0.00236967,0.0021014,0.443396,3,2.54613,3,0.497868,271,340.174
sparse_sweep_N242,0,sparse,242,242,1,0.2,3,0.6,0.5,4,0.2,0.00207469,0.00192037,0.46281,3,2.5322,3,0.498962,295,384.107
sparse_sweep_N276,0,sparse,276,276,1,0.2,3,0.6,0.5,4,0.2,0.00181818,0.00163373,0.449275,3,2.51195,3,0.499857,293,462.343
sparse_sweep_N315,0,sparse,315,315,1,0.2,3,0.6,0.5,4,0.2,0.00159236,0.00179962,0.565079,3,2.54108,3,0.498309,499,528.319
sparse_sweep_N360,0,sparse,360,360,1,0.2,3,0.6,0.5,4,0.2,0.00139276,0.00147013,0.527778,3,2.5259,3,0.499329,502,717.717
sparse_sweep_N412,0,sparse,412,412,1,0.2,3,0.6,0.5,4,0.2,0.00121655,0.00129922,0.533981,3,2.55891,3,0.496518,696,950.764
sparse_sweep_N470,0,sparse,470,470,1,0.2,3,0.6,0.5,4,0.2,0.0010661,0.000807513,0.378723,3,2.52,3,0.4996,425,1459.01
sparse_sweep_N537,0,sparse,537,537,1,0.2,3,0.6,0.5,4,0.2,0.000932836,0.000861614,0.461825,3,2.52373,3,0.499436,611,2191.41
sparse_sweep_N613,0,sparse,613,613,1,0.2,3,0.6,0.5,4,0.2,0.000816993,0.000826323,0.50571,3,2.52891,3,0.499164,813,3219.92
sparse_sweep_N700,0,sparse,700,700,1,0.2,3,0.6,0.5,4,0.2,0.000715308,0.000719395,0.502857,3,2.53306,3,0.498906,983,4638.02
case,0,supercritical,256,256,1,0.2,3,0.6,2.5,4,0.2,0.00980392,0.00949755,2.42188,37,14.2822,26,6.64851,24979,146.559
